,var1(t),var1(t+1),var1(t+2),var1(t+3),var1(t+4),var1(t+5),var1(t+6),var1(t+7),var1(t+8),var1(t+9),var1(t+10),var1(t+11),var1(t+12),var1(t+13),var1(t+14),var1(t+15)
2019-01-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917
2019-01-26 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137
2019-01-26 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563
2019-01-26 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252
2019-01-26 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252,29.773968938155615
2019-01-26 06:15:00,0.0,0.0,0.0,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252,29.773968938155615,31.388157954440516
2019-01-26 06:30:00,0.0,0.0,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252,29.773968938155615,31.388157954440516,32.60540633196441
2019-01-26 06:45:00,0.0,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252,29.773968938155615,31.388157954440516,32.60540633196441,33.493923756943346
2019-01-26 07:00:00,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252,29.773968938155615,31.388157954440516,32.60540633196441,33.493923756943346,34.116501021909
2019-01-26 07:15:00,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252,29.773968938155615,31.388157954440516,32.60540633196441,33.493923756943346,34.116501021909,34.52802627045859
2019-01-26 07:30:00,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252,29.773968938155615,31.388157954440516,32.60540633196441,33.493923756943346,34.116501021909,34.52802627045859,34.7794236885979
2019-01-26 07:45:00,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252,29.773968938155615,31.388157954440516,32.60540633196441,33.493923756943346,34.116501021909,34.52802627045859,34.7794236885979,34.91549361725411
2019-01-26 08:00:00,6.3855254379485515,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252,29.773968938155615,31.388157954440516,32.60540633196441,33.493923756943346,34.116501021909,34.52802627045859,34.7794236885979,34.91549361725411,34.964245022713094
2019-01-26 08:15:00,10.495942354120798,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252,29.773968938155615,31.388157954440516,32.60540633196441,33.493923756943346,34.116501021909,34.52802627045859,34.7794236885979,34.91549361725411,34.964245022713094,34.94761874918725
2019-01-26 08:30:00,14.660265367361726,18.596046052338917,22.13365862352137,25.176186404864563,27.71778946097252,29.773968938155615,31.388157954440516,32.60540633196441,33.493923756943346,34.116501021909,34.52802627045859,34.7794236885979,34.91549361725411,34.964245022713094,34.94761874918725,34.871914515221604
2019-01-26 08:45:00,17.520448660242007,20.153156591855602,22.106821323175055,27.71778946097252,29.773968938155615,31.388157954440516,32.60540633196441,33.493923756943346,34.116501021909,34.52802627045859,34.7794236885979,34.91549361725411,34.964245022713094,34.94761874918725,34.871914515221604,34.72912336810654
2019-01-26 09:00:00,19.72046897965469,21.51178262180479,22.664925009857196,29.773968938155615,31.388157954440516,32.60540633196441,33.493923756943346,34.116501021909,34.52802627045859,34.7794236885979,34.91549361725411,34.964245022713094,34.94761874918725,34.871914515221604,34.72912336810654,34.50026571234732
